timestamp,text,hasTrump,highlight
2017-03-03 13:01:55,"Janet Yellen says the Fed will raise interest rates this month, earlier than expected, barring economic surprises",FALSE,FALSE
2017-03-03 14:35:05,Uber has for years used its app to secretly identify and sidestep law enforcement officials where it was restricted or banned,FALSE,FALSE
2017-03-04 8:33:18,The U.S. has tried to sabotage North Korea's missile program with covert cyber attacks. President Trump must decide what to do next.,TRUE,FALSE
2017-03-05 10:19:33, President Trump demanded a congressional inquiry into whether Barack Obama tapped his phones. He still offered no proof for the charge.,TRUE,FALSE
2017-03-05 16:31:07,The F.B.I. chief asked Justice officials to reject President Trump’s claim that Barack Obama tapped his phones. But the agency has not.,TRUE,FALSE
2017-03-06 9:55:05,The Supreme Court has vacated an appeals court ruling in favor of a transgender boy in light of a move by the Trump administration,TRUE,FALSE
2017-03-06 10:56:58,The Supreme Court ruled that confidential jury deliberations must be disclosed if there's evidence of racial bias by jurors,FALSE,FALSE
2017-03-06 11:26:53,President Trump issued a more limited executive order on immigration. The changes are meant to help it withstand a court challenge.,TRUE,FALSE
2017-03-06 18:39:55,The Republican replacement for Obamacare scraps mandated insurance in favor of incentives for people to buy it on the open market,TRUE,FALSE
2017-03-07 10:45:27,"WikiLeaks released what appeared to be C.I.A. documents about hacking programs used to break into phones, computers and TVs",FALSE,FALSE
2017-03-09 21:27:12,"A South Korean court has removed President Park Geun-hye from office, a decision that could reshape the strategic landscape in Asia",FALSE,FALSE
2017-03-10 8:32:30,"The U.S. economy grew by 235,000 jobs last month, paving the way for the Federal Reserve to raise interest rates next week",FALSE,FALSE
2017-03-11 13:17:46,"U.S. Attorney Preet Bharara is refusing to resign, forcing a potential showdown with President Trump and the Justice Department",TRUE,FALSE
2017-03-11 14:51:38,"Preet Bharara, the powerful U.S. attorney in Manhattan who refused to resign, has been fired",FALSE,FALSE
2017-03-13 16:19:50,"24 million would lose insurance under the G.O.P. health bill within a decade, the nonpartisan Congressional Budget Office found",TRUE,FALSE
2017-03-14 21:28:42,President Trump made a rare disclosure about his finances. He paid $38 million in federal taxes on income of $150 million in 2005.,TRUE,FALSE
2017-03-15 11:46:51,The U.S. charged 2 Russian spies and 2 others in a 2014 breach of 500 million Yahoo accounts that included the theft of personal data,FALSE,FALSE
2017-03-15 14:10:06,The Fed raised interest rates for the third time since the financial crisis. We’ll be covering Janet Yellen’s news conference live.,FALSE,FALSE
2017-03-15 14:14:16,The Republican leader of House Intelligence Committee cast doubt on President Trump’s claim that he was wiretapped,TRUE,FALSE
2017-03-15 17:17:32,"President Trump will detail his budget plan Thursday, with some severe cuts: 28% for the State Department and 31% for the E.P.A.",TRUE,FALSE
2017-03-15 19:01:52,"A federal judge in Hawaii has ruled against President Trump's revised travel ban, issuing a nationwide order to block it",TRUE,FALSE
2017-03-15 21:27:45,"In a test of European populism, Geert Wilders's anti-Islam party gained seats, but a big majority of Dutch voters rejected his views",FALSE,FALSE
2017-03-17 7:03:06,The U.S. secretary of state said a freeze of North Korea's nuclear program was not enough and warned of pre-emptive action,FALSE,FALSE
2017-03-17 10:05:02,President Trump's aides tried to soothe angry leaders in Britain after suggesting their spies wiretapped Trump Tower,TRUE,FALSE
2017-03-17 11:53:29,The Nobel laureate Derek Walcott is dead at 87. His poetry captured the beauty of the Caribbean and the harsh legacy of colonialism.,FALSE,FALSE
2017-03-17 15:05:18,"President Trump stood by his wiretapping claim at a news conference with Angela Merkel. Pressed on it, he responded with a joke.",TRUE,FALSE
2017-03-18 18:25:31,"Chuck Berry, whose distinctive guitar licks, duckwalks and songs about girls and cars helped define rock 'n' roll, has died at 90",FALSE,FALSE
2017-03-20 10:38:02,"The F.B.I. is investigating Russia’s meddling in the U.S. election and its links with the Trump campaign, the agency’s director said",TRUE,FALSE
2017-03-20 11:09:39,"""I have no information that supports those tweets,"" the F.B.I. director said of President Trump's charge that Barack Obama wiretapped him",TRUE,FALSE
2017-03-21 6:04:16,The U.S. has barred devices larger than a cellphone on American-bound foreign flights from 8 majority-Muslim countries,TRUE,FALSE
2017-03-21 18:33:56,President Trump is poised to dismantle Barack Obama's climate policies. But his plan is certain to face legal pushback.,TRUE,FALSE
2017-03-22 11:07:44,A shooting was reported near the British Parliament. The police evacuated the area.,FALSE,FALSE
2017-03-22 12:17:39,An assailant at Britain’s Parliament was shot by the police after stabbing an officer. The complex remains on lockdown.,FALSE,FALSE
2017-03-22 13:10:56,"A vehicle hit five people on a bridge near the U.K. Parliament, killing one. It’s unclear whether the stabbing suspect was the driver.",FALSE,FALSE
2017-03-22 14:36:05,"At least 3 people were killed and 20 injured in the U.K. attack, officials said. The suspect also died after being shot by the police.",FALSE,FALSE
2017-03-23 3:39:17,The Taliban have captured the strategic Afghan district of Sangin. It is the culmination of a deadly offensive that lasted years.,FALSE,FALSE
2017-03-23 7:42:06,"""We are not afraid,"" Theresa May said a day after the London attack. She said the assailant was U.K.-born and known to intelligence.",FALSE,FALSE
2017-03-23 9:30:42,An Israeli-American teenager is suspected of calling in bomb threats against Jewish community centers across the U.S.,FALSE,FALSE
2017-03-23 11:49:56,"A British man, Khalid Masood, 52, carried out yesterday's attack in London, the police said. ISIS has claimed responsibility.",FALSE,FALSE
2017-03-23 15:58:00,House Republicans postponed a vote to repeal the Affordable Care Act as President Trump and his allies struggled to win enough backers,TRUE,FALSE
2017-03-23 19:37:43,"In a step toward ""extreme vetting,"" the U.S. has ordered new security checks on people seeking visas for work, tourism or family visits",TRUE,FALSE
2017-03-23 20:46:02,President Trump has issued an ultimatum to House Republicans: Pass a new health bill or he will leave Obamacare in place,TRUE,FALSE
2017-03-24 6:35:41,"Hosni Mubarak, the former Egyptian president who was ousted in 2011, is free after a long effort to hold him accountable for rights abuses",FALSE,FALSE
2017-03-24 8:09:52,The Trump administration said it would issue a permit for construction of the long-disputed Keystone oil pipeline,TRUE,FALSE
2017-03-24 13:05:27,Paul Ryan rushed to the White House to tell President Trump he does not have the votes to pass the repeal of Obamacare,TRUE,FALSE
2017-03-24 15:42:37,"President Trump suffered a major setback in the bid to repeal Obamacare: House Republicans, facing internal revolt, pulled their bill",TRUE,FALSE
2017-03-24 16:05:57,"Moments after the health bill was pulled, President Trump told The Times that he blamed Democrats, not Paul Ryan, for its failure",TRUE,FALSE
2017-03-24 18:08:43,"Up to 200 civilians were reported killed by recent American airstrikes in Mosul, Iraq. The military says it’s investigating.",FALSE,FALSE
2017-03-27 7:30:27,Senate investigators will question Jared Kushner as part of a broad inquiry into ties between Trump associates and Russian officials,TRUE,FALSE
2017-03-28 14:34:22,"President Trump, flanked by coal miners and touting energy independence, signed an order to undo President Obama's climate legacy",TRUE,FALSE
2017-03-29 7:33:12,"With a hand-delivered letter, Britain has officially initiated ""Brexit."" The long divorce is likely to be littered with pitfalls.",FALSE,FALSE
2017-03-29 16:29:39,Ivanka Trump will take an unpaid federal job as her father's assistant after her voluntary role raised ethics concerns,TRUE,FALSE
2017-03-29 23:26:02,North Carolina lawmakers say they have reached a deal to repeal the so-called bathroom bill. The vote is scheduled for Thursday.,FALSE,FALSE
2017-03-30 10:34:38,"President Trump called a conservative faction in the House a threat to the Republican agenda, and vowed to “fight them” in 2018",TRUE,FALSE
2017-03-30 13:18:36,Two White House officials helped provide intelligence reports about surveillance to the Republican leading the House Russia inquiry,TRUE,FALSE
2017-03-30 13:39:43,A repeal of North Carolina’s “bathroom bill” was sent to the governor. He’s expected to sign it despite criticism of the compromise.,FALSE,FALSE
2017-03-30 15:14:40,South Korea's ex-president Park Geun-hye was arrested and jailed after her impeachment on bribery and abuse of power charges,FALSE,FALSE
2017-03-31 19:48:29,"Ethics filings show Ivanka Trump and Jared Kushner are worth at much as $741 million, and she has kept a stake in Washington's Trump Hotel",TRUE,FALSE
2017-04-01 13:51:11,The artist James Rosenquist has died at 83. His boldly painted montages of commercial imagery helped define Pop Art in the 1960s.,FALSE,FALSE
2017-04-01 20:54:43,"Yevgeny Yevtushenko, an acclaimed poet whose defiant verse inspired a generation of Russians in their fight against Stalinism, has died",FALSE,FALSE
2017-04-02 20:22:22,The University of South Carolina has claimed its first women’s basketball title with a 67-55 victory over Mississippi State,FALSE,FALSE
2017-04-03 8:47:40,"Explosions at two subway stations in St. Petersburg killed at least 10 people, Russia’s state-run news agency reported",FALSE,FALSE
2017-04-03 13:40:50,"Senate Democrats now have the votes to filibuster Neil Gorsuch, but the G.O.P. can change the rules to confirm him to the Supreme Court",TRUE,FALSE
2017-04-03 22:17:48,"Attorney General Jeff Sessions ordered a broad review of police agency agreements, including those that address abuses, as in Baltimore",TRUE,FALSE
2017-04-03 23:42:46,"A year after a heartbreaking loss in the final, North Carolina finally has its 6th N.C.A.A. title with a 71-65 victory over Gonzaga",FALSE,FALSE
2017-04-04 9:45:33,The N.C.A.A. lifted its ban on holding championship events in North Carolina after the state repealed the so-called bathroom bill,FALSE,FALSE
2017-04-04 12:26:26,"Dozens were killed in Syria's worst chemical attack in years. The White House called it ""reprehensible"" and blamed Syria's president.",TRUE,FALSE
2017-04-05 12:12:38,President Trump removed Stephen Bannon from a top National Security Council post in a move driven by his national security adviser,TRUE,FALSE
2017-04-05 12:42:47,"President Trump, in an interview with The Times, said Susan Rice may have committed a crime, and he defended Bill O’Reilly",TRUE,FALSE
2017-04-06 9:58:23,"The embattled House Intelligence Committee chief, Devin Nunes, will step aside from an inquiry on Trump aides’ ties to Russia",TRUE,FALSE
2017-04-06 11:18:56,"Democrats filibustered Neil Gorsuch for the Supreme Court, setting up a showdown over rules that could change how the Senate works",TRUE,FALSE
2017-04-06 12:31:39,"Republicans changed Senate rules to bar filibusters of Supreme Court nominees, seeking to bypass Democrats’ blockade of Neil Gorsuch",TRUE,FALSE
2017-04-06 13:19:57,"Autopsies of victims of the chemical attack in Syria indicate the banned nerve agent sarin was used, Turkey said",FALSE,FALSE
2017-04-06 14:32:48,"Don Rickles, the acidic stand-up comic, has died at 90. His insults flew at everyone, from Frank Sinatra to his own audiences.",FALSE,FALSE
2017-04-06 15:11:31,"The Pentagon is developing options for a military strike in Syria in response to the chemical weapons attack there, officials said",TRUE,FALSE
2017-04-06 21:26:17,The United States launched dozens of missiles against the Syrian government to retaliate for the chemical attack on rebel-held territory,TRUE,FALSE
2017-04-06 22:20:27,"President Trump said it was in the ""vital national security interest"" of the U.S. to prevent the spread of deadly chemical weapons",TRUE,FALSE
2017-04-07 8:36:25,"The U.S. economy added only 98,000 jobs in March, suggesting a cooling of the economy after months of strong job growth",FALSE,FALSE
2017-04-07 10:16:54,"A small truck rammed into a department store in Stockholm, killing at least two and leaving “a large number” injured, reports said",FALSE,FALSE
2017-04-07 11:43:19,"The Senate has confirmed Neil Gorsuch to the Supreme Court, ending a bitter yearlong standoff over Antonin Scalia’s seat",TRUE,TRUE
2017-04-09 8:29:58,Two explosions in Egypt killed dozens of worshipers at Coptic churches on Palm Sunday. There was no immediate claim of responsibility.,FALSE,FALSE
2017-04-09 19:49:40,"Sergio García won the Masters in a playoff, finally taking his first major 18 years after he burst on the scene as a teenage prodigy",FALSE,FALSE
2017-04-10 10:30:32,Well Fargo executives were ordered to pay back $75 million after a scathing report on the company’s sales fraud scandal,FALSE,FALSE
2017-04-10 15:14:20,The New York Times won three Pulitzer Prizes. The coveted public service award went to The New York Daily News and ProPublica.,FALSE,FALSE
2017-04-11 13:17:28,The White House accused Russia of trying to cover up the Syrian government’s culpability in last week’s chemical weapons attack,TRUE,FALSE
2017-04-11 15:59:05,United Airlines apologized after an uproar over the forcible removal of a passenger: “No one should ever be mistreated that way”,FALSE,FALSE
2017-04-12 11:45:28,President Vladimir Putin met with Rex Tillerson in Moscow. Relations had grown so tense over Syria that the meeting was in doubt.,TRUE,FALSE
2017-04-12 18:47:31,"The day Paul Manafort quit Donald Trump’s campaign, he formed a shell company that would borrow millions from Trump-connected lenders",TRUE,FALSE
2017-04-13 10:36:10,An American-led strike mistakenly killed 18 Syrian rebels who were allied with the U.S. The military called the episode “tragic.”,TRUE,FALSE
2017-04-13 21:07:21,"Choate, the elite boarding school, has acknowledged a pattern of sexual abuse of its students by former teachers dating to the 1960s",FALSE,FALSE
2017-04-15 9:00:26,A federal judge has blocked Arkansas’s plans for six executions over 10 days. An earlier ruling had already put the schedule in doubt,FALSE,FALSE
2017-04-15 20:01:26,"A show of strength by North Korea fizzled as one of its ballistic missiles “blew up almost immediately” upon launch, an official said",FALSE,FALSE
2017-04-16 14:40:55,"Turkey's leader declared victory in a vote to grant his office broad new powers, but the opposition vowed to contest the result",FALSE,FALSE
2017-04-17 14:32:33,"When Prince died, he had a supply of painkillers that weren't prescribed for him, records show. Some were hidden in aspirin bottles.",FALSE,FALSE
2017-04-18 6:14:07,"Prime Minister Theresa May has called an early election for June, seeking a bigger mandate as Britain prepares to leave the E.U.",FALSE,FALSE
2017-04-18 12:13:55,"The man suspected of posting a video to Facebook in which he killed a passer-by shot himself dead in Pennsylvania, the police said",FALSE,FALSE
2017-04-18 13:59:51,A U.S. aircraft carrier that the White House declared a deterrent to North Korea was at the time sailing in the opposite direction,TRUE,FALSE
2017-04-19 1:01:27,"In a historically Republican district in Georgia, a Democrat nearly won a seat in the U.S. House. He gets another shot in a June runoff.",FALSE,FALSE
2017-04-19 10:04:23,"President Trump’s inauguration got $5 million from the casino magnate Sheldon Adelson, the largest inaugural donation ever",TRUE,FALSE
2017-04-19 14:38:42,"Fox News has dropped Bill O’Reilly, its biggest star, after numerous sexual harassment cases cost advertising and spurred protests",FALSE,TRUE
2017-04-19 21:43:03,"The Trump adviser Carter Page’s July visit to Moscow helped trigger the F.B.I. inquiry into the campaign’s Russia ties, officials said",TRUE,FALSE
2017-04-20 14:35:53,"Bill O’Reilly is leaving Fox News with a payout of up to $25 million, the equivalent of one year of his salary",FALSE,FALSE
2017-04-20 16:52:50,A shootout on the Champs-Élysées in Paris left at least one policeman dead and two wounded. The attack comes days before an election.,FALSE,FALSE
2017-04-21 1:03:27,"Arkansas carried out its first execution since 2005. It has planned three more in April, before a lethal injection drug expires.",FALSE,FALSE
2017-04-21 17:59:44,"Judith Clark, the getaway driver in the fatal 1981 Brinks robbery, has been denied parole despite the support of Governor Cuomo",FALSE,FALSE
2017-04-23 12:42:25,Presidential polls are about to close in France. Will the country embrace Trump-style populism? Join our reporters for live analysis.,TRUE,FALSE
2017-04-23 15:55:14,The pro-E.U. Emmanuel Macron appears headed for a runoff with the far-right Marine Le Pen in the French presidential race,FALSE,FALSE
2017-04-25 12:05:02,"Michael Flynn may have violated the law by failing to fully disclose business dealings with Russia, a key House Republican said",TRUE,FALSE
2017-04-25 17:05:49,A judge ordered the Trump administration to stop trying to cut off aid to “sanctuary cities” that shield undocumented immigrants,TRUE,FALSE
2017-04-25 21:32:34,"President Trump's plan is expected to cut taxes for mom-and-pop shops and corporate titans, without a new import tax to recoup revenue",TRUE,FALSE
2017-04-26 13:04:41,"Ann Coulter said she would cancel her speech at Berkeley. Groups sponsoring her appearance pulled out, citing safety concerns.",FALSE,FALSE
2017-04-26 13:46:30,"President Trump proposed a plan to sharply lower individual tax rates, eliminate most deductions and drop the alternative minimum tax",TRUE,FALSE
2017-04-26 16:43:10,"President Trump is likely to sign an order setting in motion a U.S. withdrawal from the Nafta trade accord, an official says",TRUE,FALSE
2017-04-26 23:57:41,"President Trump told Mexico and Canada he would renegotiate Nafta — not pull out of it, as his aides said he would hours earlier",TRUE,FALSE
2017-04-28 8:36:15,"The U.S. economy grew at a sluggish 0.7 percent rate to start 2017, the weakest quarterly showing in three years",FALSE,FALSE
2017-04-28 13:43:43,The N.S.A. is halting part of its warrantless spying: collecting Americans’ emails sent overseas that merely mention foreign targets,FALSE,FALSE
2017-04-28 17:54:00,"A North Korean missile test has sputtered, the second failure this month, as the U.S. and China seek to curb the North's military aims",FALSE,FALSE
2017-04-30 22:34:35,A shutdown appears to have been averted with a congressional deal to keep the government funded through September,FALSE,FALSE
2017-05-01 14:59:23,"Bill Shine, a top Fox News executive, is out. Several sexual harassment lawsuits said he enabled Roger Ailes’s behavior.",FALSE,FALSE
2017-05-02 4:52:42,"The Writers Guild of America and Hollywood studios have agreed on a new contract in last-second talks, averting a strike",FALSE,FALSE
2017-05-02 9:08:12,"The musical “Natasha, Pierre and the Great Comet of 1812” led with 12 Tony Awards nominations. The revival “Hello, Dolly!” got 10.",FALSE,FALSE
2017-05-02 17:48:39,The Baton Rouge officers who fatally shot Alton Sterling last summer will not be charged by the Justice Department,FALSE,FALSE
2017-05-02 20:19:11,The police officer who fatally shot a black teenager outside Dallas on Saturday has been fired. Prosecutors could also bring charges.,FALSE,FALSE
2017-05-03 11:02:30,"James Comey defended the F.B.I. on the Clinton email inquiry, but said he felt “mildly nauseous” to think it swayed the election",TRUE,FALSE
2017-05-03 11:19:11,"Puerto Rico will seek a form of bankruptcy protection, the governor said. The U.S. territory has about $73 billion of debt.",FALSE,FALSE
2017-05-03 16:57:08,"President Trump plans to sign an order easing limits on political action by tax-exempt churches, a move long sought by some faith leaders",TRUE,FALSE
2017-05-03 19:46:33,"The health care bill is headed to a House vote on Thursday. “We have enough votes,” the majority leader said.",TRUE,FALSE
2017-05-04 11:25:10,"President Trump will visit Saudi Arabia and Israel this month, the White House said. It’ll be his first foreign trip in office.",TRUE,FALSE
2017-05-04 14:20:20,"The bill to replace Obamacare narrowly won passage in the House, moving President Trump and Republicans closer to a long-held goal",TRUE,FALSE
2017-05-05 8:35:17,"U.S. hiring picked up in April, with 211,000 new jobs created. The unemployment rate fell to 4.4%, its lowest point since 2007.",FALSE,FALSE
2017-05-05 16:56:08,"Donald Trump’s second nominee for Army secretary, Mark Green, has withdrawn. He was accused of bias by L.G.B.T. rights groups.",TRUE,FALSE
2017-05-05 18:45:37,Murder charges have been filed against the Dallas-area police officer who fatally shot a black teenager last weekend,FALSE,FALSE
2017-05-05 19:12:48,"A ""massive"" hack intended to sow doubt before Sunday's vote targeted French presidential candidate Emmanuel Macron, his campaign said",FALSE,FALSE
2017-05-06 19:01:03,"Always Dreaming, ridden by John Velazquez, wins the 143rd running of the Kentucky Derby on a soggy day at Churchill Downs",FALSE,FALSE
2017-05-07 14:03:12,"The centrist Emmanuel Macron will be France’s next president, forecasts show. He defeated the far-right candidate, bolstering the E.U.",FALSE,FALSE
2017-05-07 21:03:13,"With over 120 vacancies, President Trump has plans to reshape the courts through waves of nominations. Here are his first choices.",TRUE,FALSE
2017-05-08 11:59:05,Barack Obama warned Donald Trump against hiring Michael Flynn after the election. Mr. Trump later named him national security adviser.,TRUE,FALSE
2017-05-09 11:14:13,A liberal who favors talks with North Korea claimed victory in South Korea’s presidential race. His win risks a rift with the U.S.,TRUE,FALSE
2017-05-09 14:09:42,"President Trump approved a plan to arm Syrian Kurds to fight ISIS, despite strong objections from Turkey",TRUE,FALSE
2017-05-09 17:50:06,"President Trump has fired James Comey, the F.B.I. director. A White House statement said he did so on Jeff Session's recommendation.",TRUE,TRUE
2017-05-09 18:18:13,"President Trump dismissed James Comey over his handling of the investigation into Hillary Clinton’s emails, the White House said",TRUE,FALSE
2017-05-10 11:42:42,"Days before his firing, James Comey asked the Justice Dept. for more resources for the F.B.I. inquiry into Russia and the Trump campaign",TRUE,FALSE
2017-05-10 18:59:04,"Michael Flynn was subpoenaed by a Senate committee for his records dealing with Russia, an aggressive new tack in the investigation",TRUE,FALSE
2017-05-11 20:29:13,President Trump pressed James Comey for loyalty at a private dinner in January. The F.B.I. director promised only “honesty.”,TRUE,FALSE
2017-05-12 9:08:40,"President Trump warned James Comey against leaks. He ""better hope that there are no 'tapes' of our conversations,"" Mr. Trump tweeted.",TRUE,FALSE
2017-05-12 11:56:17,"A major cyberattack hit 16 British health facilities, blocking access to patient files and causing emergency rooms to divert patients",FALSE,FALSE
2017-05-12 12:17:50,"President Trump released a letter from his lawyers saying his tax returns show no Russian income or debt, with some exceptions",TRUE,FALSE
2017-05-12 13:45:51,"Cyberattacks have now been reported in 12 countries, apparently using a security loophole that emerged from a leak of N.S.A. documents",FALSE,FALSE
2017-05-13 19:51:51,"North Korea launched a missile Sunday morning that flew 430 miles and landed in the sea, a first test for South Korea's new president",FALSE,FALSE
2017-05-15 18:24:22,"President Trump gave classified information on ISIS to Russia in an Oval Office meeting, breaking a deal with an ally, officials said",TRUE,FALSE
2017-05-15 21:26:14,"New clues point to North Korea-linked hackers as suspects in the global ransomware attacks, U.S. officials and private experts say",FALSE,FALSE
2017-05-16 7:33:11,"President Trump said he had an ""absolute right"" to share ""facts"" with Russia. But he didn't say whether he revealed classified secrets.",TRUE,FALSE
2017-05-16 13:36:01,"Israel provided the intelligence that President Trump shared with Russia, officials said. The White House has defended the disclosure.",TRUE,FALSE
2017-05-16 17:24:34,"Exclusive: President Trump asked James Comey in February to close the Michael Flynn investigation, Mr. Comey said in a memo at the time",TRUE,FALSE
2017-05-16 17:25:08,"“He is a good guy,” President Trump said about Michael Flynn, according to a memo James Comey wrote. “I hope you can let this go.”",TRUE,FALSE
2017-05-16 21:11:04,The chairman of the House Oversight Committee has demanded all F.B.I. records of any discussions between President Trump and James Comey,TRUE,FALSE
2017-05-17 18:02:06,The Russia investigation is getting a special counsel: the ex-F.B.I. chief Robert Mueller. It sharply raises the stakes for President Trump.,TRUE,FALSE
2017-05-17 21:15:14,Trump aides knew Michael Flynn was under investigation before he became national security adviser and gained access to state secrets,TRUE,FALSE
2017-05-18 8:18:24,"President Trump lashed out after the naming of a special counsel: The ""greatest witch hunt of a politician in American history!""",TRUE,FALSE
2017-05-18 9:02:02,"Roger Ailes is dead at 77. The Fox News co-founder, ousted last year after a scandal, was a dominant force in conservative politics.",FALSE,FALSE
2017-05-18 12:18:52,A car in New York’s Times Square has struck several pedestrians. It was not immediately clear how many people were injured.,FALSE,FALSE
2017-05-18 12:50:33,"The driver who hit several people in Times Square appeared to be intoxicated, the police said. One person died and about 12 were hurt.",FALSE,FALSE
2017-05-18 21:12:06,"Amid gasps from the crowd, Jean-Michel Basquiat's painting of a skull sold for $110.5 million at auction, a record for an American artist",FALSE,FALSE
2017-05-19 5:29:42,"Prosecutors in Sweden have dropped a rape investigation into Julian Assange, the WikiLeaks founder",FALSE,FALSE
2017-05-19 8:44:15,"Anthony Weiner, the ex-congressman, will plead guilty to transferring obscene material to a minor in a ""sexting"" inquiry",FALSE,FALSE
2017-05-19 14:58:25,"President Trump told Russian officials in the Oval Office that James Comey's firing relieved ""great pressure,"" calling him a ""nut job""",TRUE,FALSE
2017-05-19 19:13:28,"James Comey, the former F.B.I. director, has agreed to testify in public before the Senate Intelligence Committee. No date has been set.",TRUE,FALSE
2017-05-20 4:37:46,"Iran’s president, Hassan Rouhani, won re-election. His victory strengthens moderates who want to expand freedoms and open up the economy.",FALSE,FALSE
2017-05-20 12:32:47,"""We lost another one."" China killed or jailed at least 18 C.I.A. sources over two years, debilitating American spying in the country.",FALSE,FALSE
2017-05-21 9:47:40,Watch live as President Trump speaks to Muslim leaders in an effort to engage them in a renewed campaign against extremism,TRUE,FALSE
2017-05-22 14:56:34,"Michael Flynn refused to hand over documents in the Senate inquiry on Russian election meddling, invoking the Fifth Amendment",TRUE,FALSE
2017-05-22 17:03:16,"Michael Flynn misled Pentagon officials about foreign contacts and income, including from Russia, a top House Democrat said",TRUE,FALSE
2017-05-22 19:09:15,"Fatalities have been reported at an Ariana Grande concert in England, where fans said an explosion was followed by a mad scramble",FALSE,TRUE
2017-05-22 20:30:54,"The explosion at an Ariana Grande concert is being treated as a ""terrorist incident,"" the police said. At least 19 are dead and 50 injured.",FALSE,FALSE
2017-05-22 21:04:46,"President Trump's budget proposes deep cuts to programs for the poor, lowers taxes sharply and assumes improbable economic growth",TRUE,FALSE
2017-05-23 2:54:31,"The police say the Manchester bomber was a man who died in the explosion, and the death toll has risen to 22",FALSE,FALSE
2017-05-23 7:46:25,"“It was meant to be a dream, not a nightmare”: Survivors recall the attack at Manchester Arena that killed 22",FALSE,FALSE
2017-05-23 8:48:44,The Islamic State claimed responsibility for the Manchester Arena bombing. It’s the deadliest terrorist assault in Britain since 2005.,FALSE,FALSE
2017-05-23 9:54:48,Roger Moore is dead at 89. The dapper British actor brought tongue-in-cheek humor to the James Bond persona.,FALSE,FALSE
2017-05-23 10:42:26,"John Brennan, the ex-C.I.A. chief, testified that he had concerns last year that Russia was trying to influence the Trump campaign",TRUE,FALSE
2017-05-23 13:23:12,"The Manchester suspect was identified as Salman Abedi, 22, a Briton of Libyan descent who lived near the arena. He died in the blast.",FALSE,FALSE
2017-05-23 17:21:01,"The threat level in Britain has been raised to critical, its highest level, indicating that another terrorist attack may be imminent",FALSE,FALSE
2017-05-24 2:41:37,Pope Francis welcomed President Trump to the Vatican for a meeting between two leaders with starkly different views of the world,TRUE,FALSE
2017-05-24 11:05:56,"The police said the Manchester bomber may have had help from a terrorist ""network."" He had recently traveled to Libya and Syria.",FALSE,FALSE
2017-05-24 16:40:09,"The House G.O.P. health bill would leave 23 million fewer people insured by 2026, a new forecast says. The Senate wants to rewrite it.",TRUE,FALSE
2017-05-24 17:39:39,"Months before the election, U.S. spies learned that top Russians had discussed ways to use Donald Trump's advisers to influence him",TRUE,FALSE
2017-05-25 1:06:46,"On the eve of a special vote, the G.O.P. candidate for Montana's seat in the House was charged with assault for body-slamming a reporter",FALSE,FALSE
2017-05-25 11:09:42,President Trump ordered an investigation after Britain accused U.S. officials of leaking details from the Manchester terror inquiry,TRUE,FALSE
2017-05-25 14:11:47,An appeals court refused to reinstate President Trump’s revised travel ban. The case will likely go to the Supreme Court.,TRUE,FALSE
2017-05-26 0:44:55,"After being charged with assaulting a reporter, the Montana Republican Greg Gianforte won a special election for a U.S. House seat",FALSE,FALSE
2017-05-26 6:57:13,"Gunmen attacked a bus carrying Egyptian Christians, killing at least 20 people. It was the latest assault on the embattled minority.",FALSE,FALSE
2017-05-26 21:59:55,Jared Kushner spoke with Russian officials in December about opening secret communications between the Trump transition and Moscow,TRUE,FALSE
2017-05-26 22:28:01,"Zbigniew Brzezinski, who was President Carter's national security adviser during the Iran hostage crisis, has died at 89",FALSE,FALSE
2017-05-27 15:52:15,"Gregg Allman, a founding member of the Allman Brothers Band, has died at 69. He was a principal architect of Southern rock.",FALSE,FALSE
2017-05-30 1:20:22,Manuel Noriega is dead at 83. The brash Panamanian dictator and sometime American ally was ousted in a U.S. invasion in 1989.,FALSE,FALSE
2017-05-30 12:05:26,The Cleveland police officer who fatally shot 12-year-old Tamir Rice in 2014 has been fired. The child was playing with a toy gun.,FALSE,FALSE
2017-05-31 7:03:33,At least 80 were killed and hundreds wounded by a huge blast near the Afghan presidential palace in Kabul. The toll is likely to rise.,FALSE,FALSE
2017-06-01 10:02:38,"Vladimir Putin said the Kremlin didn’t use cyberattacks to meddle in the U.S. election, but “patriotically minded” Russians might have",TRUE,FALSE
2017-06-01 14:56:45,"President Trump will pull out of the landmark Paris accord that commits nearly every nation to action on climate change, officials said",TRUE,FALSE
2017-06-02 8:33:52,"The U.S. economy grew by 138,000 jobs in May, clearing the way for the Fed to raise interest rates in two weeks",FALSE,FALSE
2017-06-02 12:50:18,"The Trump administration is returning copies of the 6,700-page report on C.I.A. torture to Congress, where it may never be made public",TRUE,FALSE
2017-06-03 18:15:51,British police shut down London Bridge after a van mounted the sidewalk and mowed down pedestrians,FALSE,FALSE
2017-06-03 19:47:14,"Multiple casualties and at least one death were reported on London Bridge, the authorities said. Witnesses saw a man with a large knife.",FALSE,FALSE
2017-06-03 23:08:08,Two terrorist attacks in London left six people dead and more than 30 hospitalized. The police say three suspects have been killed.,FALSE,FALSE
2017-06-04 18:35:20,"ISIS has claimed the London attack. The prime minister declared earlier, ""Enough is enough,"" vowing to intensify counterterror efforts.",FALSE,FALSE
